Gene_ID	SRR1747299	SRR1747301	SRR1747399	SRR1747397	SRR1747395	SRR1747303
ENSG00000253298	0.0	1.0	0.0	0.0	0.0	0.0
ENSG00000214013	601.897	482.081	433.445	433.904	439.952	597.025
ENSG00000284188	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000238042	4.273	1.029	0.0	9.386	7.135	5.0
ENSG00000278055	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000176407	1094.52	1108.55	1015.86	1060.8	1518.16	1155.68
ENSG00000108826	288.128	245.794	216.142	190.0	310.224	293.0
ENSG00000172732	833.001	596.38	532.0	619.975	895.271	736.993
ENSG00000251714	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000252343	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000221227	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000146530	14.0	2.0	2.0	8.0	2.0	23.0
ENSG00000198517	701.462	473.197	581.517	674.263	795.885	679.505
ENSG00000218336	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000242928	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000196090	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000267108	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000197763	18.0	13.0	14.0	19.0	15.0	16.0
ENSG00000251433	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000262484	4.0	9.0	2.0	2.0	6.0	5.0
ENSG00000120915	310.861	312.783	122.0	214.959	261.641	364.922
ENSG00000225356	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000280372	0.0	1.0	0.0	0.0	0.0	0.0
ENSG00000168297	957.0	1069.0	1161.0	913.999	1202.0	1095.0
ENSG00000168724	675.298	640.319	468.614	495.819	735.379	635.006
ENSG00000249460	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000196890	17.001	6.701	10.238	11.877	13.819	13.151
ENSG00000238326	0.0	1.0	0.0	0.0	0.0	0.0
ENSG00000267498	2.003	0.0	0.0	2.009	1.0	0.0
ENSG00000251025	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000272311	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000201727	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000220377	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000231171	0.0	0.0	1.1	2.001	1.001	0.0
ENSG00000186642	23.0	16.0	26.0	23.249	17.204	28.148
ENSG00000146469	3.0	0.0	0.0	0.0	0.0	2.0
ENSG00000250131	4.0	5.0	1.0	8.964	3.198	13.823
ENSG00000144395	22.005	20.491	14.294	19.246	18.02	19.266
ENSG00000284503	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000109674	1.0	6.008	10.084	4.0	10.0	11.059
ENSG00000222859	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000279985	2.0	1.0	0.0	2.0	2.0	1.0
ENSG00000226813	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000256031	1.003	1.0	1.0	0.0	1.006	0.0
ENSG00000258517	3.0	0.0	1.0	0.0	0.0	1.0
ENSG00000228953	0.0	1.0	0.0	0.0	0.0	0.0
ENSG00000150630	0.0	2.0	1.0	3.0	11.0	4.0
ENSG00000129128	3260.04	3430.3	2749.5	2642.08	3684.62	3720.36
ENSG00000267260	10.503	5.968	3.923	8.382	5.475	10.594
ENSG00000228974	0.0	0.0	1.002	0.0	0.0	0.0
ENSG00000249945	0.746	0.0	2.495	0.0	0.0	0.0
ENSG00000203489	6.433	4.958	7.49	4.87	2.579	5.364
ENSG00000168477	35.838	37.0	27.0	60.565	35.662	32.0
ENSG00000107077	1169.0	1115.0	683.0	756.001	1178.0	1122.0
ENSG00000249284	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000205923	66.317	54.02	0.0	0.0	95.268	49.164
ENSG00000228100	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000235713	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000199368	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000249411	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000223539	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000273882	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000047056	1127.69	959.098	904.0	887.928	1278.98	1045.66
ENSG00000145451	11.174	7.318	5.151	5.095	7.621	3.726
ENSG00000182934	3051.0	2951.0	2715.0	2648.0	3631.0	3359.0
ENSG00000232767	0.0	0.0	0.0	0.0	1.0	0.0
ENSG00000251216	0.0	0.0	1.0	1.0	1.0	0.0
ENSG00000229151	11.0	11.0	6.0	7.0	11.0	17.0
ENSG00000261672	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000229120	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000229611	1.0	1.0	0.0	1.0	0.0	0.0
ENSG00000225311	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000198915	165.013	128.0	122.008	121.025	171.0	148.003
ENSG00000251400	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000103510	933.43	904.999	936.428	981.447	1078.46	1003.19
ENSG00000164107	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000252472	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000185056	2.0	0.0	1.0	2.0	2.0	1.0
ENSG00000251487	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000277481	1.0	1.003	1.0	1.0	0.0	4.0
ENSG00000261646	4.0	5.0	5.0	1.0	5.0	4.0
ENSG00000242882	2.0	0.0	0.0	0.0	0.0	0.0
ENSG00000079246	5298.0	5658.0	5034.0	4530.54	5920.0	5830.0
ENSG00000276960	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000272217	0.0	2.0	0.0	1.0	2.0	1.0
ENSG00000197062	465.186	372.008	286.001	287.001	477.274	479.0
ENSG00000272870	54.107	25.13	29.733	21.854	38.107	33.012
ENSG00000274944	6.204	0.0	2.373	28.529	25.442	22.121
ENSG00000248774	33.284	23.803	9.047	5.684	20.525	10.264
ENSG00000257446	4.013	4.014	3.016	3.0	7.024	1.0
ENSG00000261206	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000135720	1710.99	1798.91	1641.45	1588.52	1752.43	1826.42
ENSG00000109586	929.624	985.124	958.644	901.259	1046.44	1030.68
ENSG00000248637	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000254935	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000249525	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000037474	1053.09	940.898	809.066	871.284	1343.08	1133.18
ENSG00000224217	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000250968	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000181359	0.0	1.001	0.0	1.006	2.007	2.01
ENSG00000279173	2.04	3.119	2.004	3.082	4.006	2.081
ENSG00000261202	0.0	1.229	0.0	0.0	1.292	1.0
ENSG00000267465	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000157837	505.043	508.88	479.431	495.588	696.095	564.293
ENSG00000248739	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000109576	1.005	1.006	2.029	0.0	1.03	0.0
ENSG00000275212	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000133835	1682.12	1513.85	1198.69	1115.24	1389.26	1428.87
ENSG00000213747	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000103274	383.733	294.382	273.991	273.52	359.454	387.771
ENSG00000183638	5.535	8.725	11.428	8.457	3.762	12.234
ENSG00000251724	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000229204	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000251445	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000243256	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000229226	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000137628	941.104	865.212	759.75	672.066	898.838	1040.12
ENSG00000241288	53.226	27.13	39.718	37.963	33.282	60.249
ENSG00000119599	159.75	141.875	91.506	208.036	203.889	174.414
ENSG00000109511	0.0	0.0	0.0	0.0	1.0	0.0
ENSG00000250895	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000248601	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000234228	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000253670	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000259754	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000222721	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000236908	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000251663	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000240772	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000250150	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000200179	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000229951	7.55	5.206	2.285	3.121	8.773	5.473
ENSG00000223470	0.0	0.0	1.086	0.0	1.077	0.0
ENSG00000224356	3.129	4.397	1.136	2.0	4.829	2.203
ENSG00000252900	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000219294	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000158301	28.0	27.154	18.139	14.0	22.0	32.348
ENSG00000134480	547.24	561.864	451.051	457.18	560.59	566.273
ENSG00000249500	2.145	2.157	1.063	9.488	2.311	2.352
ENSG00000056998	0.0	0.0	1.0	1.0	2.0	1.0
ENSG00000092853	30.801	40.992	44.408	47.348	41.054	53.287
ENSG00000134779	546.712	554.384	435.947	443.876	549.731	545.168
ENSG00000261889	14.174	4.701	10.968	14.493	10.421	14.296
ENSG00000232821	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000251623	1.0	0.0	0.0	0.0	0.0	0.0
ENSG00000280024	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000273554	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000128482	9.0	18.0	13.0	19.0	28.0	13.0
ENSG00000243547	0.0	0.0	0.0	1.017	0.0	0.0
ENSG00000155816	4.016	2.0	3.0	1.0	2.0	2.0
ENSG00000250536	0.0	0.0	2.241	1.098	2.241	3.872
ENSG00000257511	27.041	25.031	8.022	19.091	29.077	22.032
ENSG00000252397	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000250682	0.0	0.0	0.0	0.0	2.112	3.144
ENSG00000233926	3.177	5.501	2.097	7.705	3.152	4.209
ENSG00000109466	1206.78	1420.0	1704.57	1270.32	1760.0	1605.18
ENSG00000229315	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000214720	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000276623	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000250887	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000236673	24.688	18.493	25.19	23.679	25.055	25.883
ENSG00000139155	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000200340	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000236941	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000225421	1.0	0.0	0.0	1.0	0.0	2.0
ENSG00000250227	0.0	0.0	1.599	0.0	0.0	0.0
ENSG00000279910	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000248771	7.316	8.478	10.076	11.16	13.816	13.126
ENSG00000258051	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000273449	21.0	42.0	12.0	13.0	41.0	31.0
ENSG00000284167	1.0	1.0	0.0	0.0	1.0	1.0
ENSG00000224223	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000180263	287.93	235.161	256.921	217.451	292.564	291.803
ENSG00000250547	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000248560	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000236590	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000145414	98.367	77.052	56.173	59.281	80.063	125.28
ENSG00000070404	79.0	40.0	108.999	71.001	80.999	107.0
ENSG00000172939	1307.0	1227.0	1141.0	1044.0	1616.0	1325.0
ENSG00000243629	12.0	5.0	6.039	4.0	2.0	14.0
ENSG00000283468	1.0	0.0	0.0	0.0	0.0	0.0
ENSG00000184761	0.5	0.0	0.0	0.5	0.0	0.5
ENSG00000248431	8.598	0.0	3.187	0.0	3.944	0.0
ENSG00000248783	0.0	1.048	2.024	2.52	0.0	2.29
ENSG00000243438	1.0	0.0	1.0	1.0	1.0	2.0
ENSG00000248396	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000251553	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000214650	1.083	4.347	0.0	4.213	0.0	4.396
ENSG00000249425	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000100075	370.0	288.0	262.0	264.001	433.0	354.0
ENSG00000264105	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000233913	1088.48	958.495	3.628	728.252	3.544	4.909
ENSG00000283213	4.0	6.0	11.0	10.0	7.0	7.0
ENSG00000049883	270.863	244.059	153.992	180.063	215.573	321.668
ENSG00000253861	48.028	33.384	22.327	41.449	0.0	0.0
ENSG00000274817	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000164692	5.0	5.007	0.0	2.004	6.001	5.01
ENSG00000280453	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000275670	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000115827	511.039	514.706	343.081	352.819	552.849	549.215
ENSG00000233365	4.0	0.0	14.0	14.0	17.0	0.0
ENSG00000226694	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000257292	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000206978	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000259439	0.0	0.0	0.0	0.0	1.0	0.0
ENSG00000124664	0.0	0.0	1.0	0.0	1.0	1.0
ENSG00000164123	0.0	0.0	0.0	0.0	0.0	1.0
ENSG00000232450	11.0	12.0	10.0	14.0	14.0	10.0
ENSG00000171497	629.436	627.34	568.372	567.436	768.335	728.409
ENSG00000137055	489.882	487.0	421.001	467.0	625.95	505.0
ENSG00000271817	1.0	3.0	1.0	0.0	2.0	4.0
ENSG00000199047	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000265727	0.0	0.0	0.0	0.0	0.0	1.0
ENSG00000278999	17.822	9.161	17.581	6.955	14.098	8.29
ENSG00000251429	13.702	13.685	16.379	8.402	6.444	8.58
ENSG00000260479	2.0	2.0	3.0	4.0	11.0	4.0
ENSG00000248429	127.287	121.303	159.077	137.157	128.889	132.993
ENSG00000224094	7.251	1.02	3.093	4.119	4.111	2.062
ENSG00000163291	239.132	183.534	123.098	127.918	250.458	201.903
ENSG00000252223	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000249627	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000234111	0.0	0.0	0.0	2.0	1.0	1.0
ENSG00000275310	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000011243	1007.4	931.303	897.53	991.95	1163.79	1067.65
ENSG00000131187	36.0	24.0	72.0	63.0	43.0	32.0
ENSG00000229913	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000249819	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000132911	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000279264	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000250622	1.0	0.0	0.0	0.0	0.0	0.0
ENSG00000206053	416.576	379.73	288.967	307.013	448.649	455.974
ENSG00000280284	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000151881	169.414	156.211	112.144	89.892	197.969	163.954
ENSG00000136869	6657.0	5795.0	8691.0	7252.0	7071.0	8016.0
ENSG00000249013	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000252103	4.0	3.0	7.0	3.0	3.0	5.0
ENSG00000260855	8.05	11.0	10.025	10.023	3.04	8.007
ENSG00000146112	7241.0	6417.0	8049.0	7960.0	10953.0	7087.0
ENSG00000164116	93.0	90.001	64.0	123.001	159.001	121.0
ENSG00000284446	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000248548	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000252456	1.0	3.0	2.0	0.0	0.0	0.0
ENSG00000200648	4.0	1.0	4.0	0.0	5.0	5.0
ENSG00000248748	0.0	0.0	1.0	0.0	0.0	0.0
ENSG00000201519	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000199929	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000249247	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000215372	1.0	1.0	0.0	0.0	0.0	0.0
ENSG00000245688	1.0	0.0	0.0	0.0	0.0	0.0
ENSG00000117697	541.001	599.001	550.0	484.0	623.999	604.0
ENSG00000248287	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000250205	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000260286	8.0	11.223	19.052	16.0	18.431	14.0
ENSG00000284471	6.0	7.0	3.0	7.0	3.0	4.0
ENSG00000140015	1.007	0.0	0.0	1.008	1.005	1.007
ENSG00000250538	0.0	0.0	0.0	0.0	0.0	1.0
ENSG00000232424	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000232653	800.832	1120.29	515.061	443.427	1068.77	798.848
ENSG00000074047	1.001	0.0	0.0	0.0	0.0	0.0
ENSG00000217228	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000265768	0.0	0.0	0.0	0.0	0.0	1.0
ENSG00000173436	606.667	486.13	396.154	434.299	633.118	567.144
ENSG00000277817	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000001561	622.0	675.0	383.0	464.0	816.0	602.0
ENSG00000249041	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000121207	11.925	14.844	10.405	14.368	11.213	13.386
ENSG00000213331	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000200350	0.0	0.0	2.0	0.0	2.0	2.0
ENSG00000225745	1.0	0.0	0.0	0.0	0.0	0.0
ENSG00000278385	1.0	0.0	0.0	0.0	0.0	0.0
ENSG00000280005	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000197410	6.0	5.005	13.019	5.0	6.006	9.03
ENSG00000153037	462.931	549.419	402.763	364.286	591.846	507.76
ENSG00000151490	298.0	188.0	241.0	233.0	258.0	233.0
ENSG00000224280	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000218739	556.66	518.644	381.114	457.674	589.004	577.585
ENSG00000145428	116.001	159.0	187.0	121.0	336.0	141.0
ENSG00000137462	5265.77	5620.91	7478.63	5703.39	9414.9	5599.77
ENSG00000254342	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000248208	3.014	1.004	0.0	3.047	1.004	0.0
ENSG00000243883	0.0	0.0	1.0	1.0	1.0	0.0
ENSG00000213406	0.0	1.209	1.004	0.0	0.0	0.0
ENSG00000231912	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000226648	9.021	9.012	3.025	8.091	11.044	14.078
ENSG00000252030	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000254757	1.0	1.0	0.0	0.0	0.0	2.0
ENSG00000249115	266.702	221.231	124.586	214.725	276.821	241.831
ENSG00000231841	0.0	1.047	0.0	0.0	1.072	0.0
ENSG00000250980	0.0	0.0	0.0	1.016	0.0	1.005
ENSG00000170006	6464.19	7193.12	9954.71	3110.89	6768.99	7472.11
ENSG00000102891	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000240669	0.0	3.0	0.0	0.0	1.0	2.0
ENSG00000052795	471.999	431.079	296.003	390.001	428.264	375.0
ENSG00000243417	5.001	16.002	20.006	3.001	9.005	20.011
ENSG00000265007	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000260581	1.0	0.0	0.0	0.0	0.0	1.0
ENSG00000272575	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000145494	319.999	264.001	237.0	246.0	413.999	313.001
ENSG00000109163	3.0	2.0	5.0	0.0	6.0	2.0
ENSG00000185261	132.244	204.189	189.005	178.88	164.367	105.268
ENSG00000270750	4.0	2.0	0.0	3.0	0.0	1.0
ENSG00000260723	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000250207	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000241218	1.0	0.0	0.0	1.0	0.0	0.0
ENSG00000228277	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000220091	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000158786	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000138119	790.0	493.001	608.001	536.0	664.0	425.999
ENSG00000243385	1.0	0.0	0.0	0.0	0.0	0.0
ENSG00000261391	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000171054	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000248991	16.0	6.0	5.0	0.0	1.0	4.0
ENSG00000156136	1221.0	1106.02	775.015	908.0	1445.03	1250.0
ENSG00000249184	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000236069	1.028	4.182	6.234	2.241	1.02	4.245
ENSG00000278978	5.0	2.0	2.0	1.0	4.0	3.0
ENSG00000251603	0.0	0.0	0.0	0.0	3.0	0.0
ENSG00000196497	245.834	280.8	252.325	283.488	335.062	409.089
ENSG00000253019	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000251611	2.0	1.0	1.0	0.0	0.0	1.0
ENSG00000223501	840.706	704.669	606.319	678.816	840.751	767.953
ENSG00000208797	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000204403	4.0	0.0	0.0	0.0	2.0	0.0
ENSG00000272139	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000201264	0.0	2.0	0.0	0.0	0.0	2.0
ENSG00000227104	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000145425	31298.2	28126.7	19920.3	22058.1	31489.7	34571.5
ENSG00000183432	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000250704	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000241888	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000202331	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000251482	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000199480	0.0	0.0	0.0	0.0	0.576	0.0
ENSG00000162813	237.497	256.347	145.879	158.485	249.238	265.374
ENSG00000248210	0.0	0.0	0.0	0.0	0.0	1.0
ENSG00000228160	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000259223	0.0	2.0	0.0	0.0	0.0	0.0
ENSG00000164182	134.0	95.001	68.0	68.0	100.0	110.0
ENSG00000250252	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000243364	81.0	89.89	120.0	99.934	121.805	102.0
ENSG00000239168	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000279013	1.0	1.0	0.0	0.0	2.0	2.0
ENSG00000096433	1050.49	915.449	547.135	820.61	1384.47	1232.18
ENSG00000269025	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000266664	4.0	6.0	0.8	5.0	2.0	14.0
ENSG00000213655	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000248694	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000156395	12.0	10.0	5.0	13.0	7.0	21.0
ENSG00000230803	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000248521	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000251418	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000259682	0.0	0.0	0.0	0.0	2.0	0.0
ENSG00000270387	0.0	0.0	2.0	0.0	0.0	0.0
ENSG00000175785	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000217030	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000234940	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000264274	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000071205	115.0	80.0	55.0	99.0	94.0	101.0
ENSG00000070759	263.0	212.0	355.0	302.0	332.546	248.0
ENSG00000276759	0.0	1.016	0.0	0.0	0.0	0.0
ENSG00000166262	49.723	47.938	28.571	30.045	58.678	45.724
ENSG00000164168	736.717	653.972	543.355	574.237	728.954	730.874
ENSG00000185338	43.0	24.0	42.0	37.0	42.0	56.0
ENSG00000251298	4.022	4.0	4.004	2.357	3.308	4.137
ENSG00000206624	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000246263	353.346	430.395	526.721	588.756	684.782	499.888
ENSG00000260605	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000234210	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000251254	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000279376	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000183044	686.796	743.156	902.307	566.388	674.865	669.564
ENSG00000280250	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000182393	6.0	11.0	3.0	7.0	10.0	5.0
ENSG00000259000	0.0	1.003	0.0	0.0	0.0	0.0
ENSG00000136068	612.01	621.943	470.151	750.056	728.972	784.041
ENSG00000276692	10.492	0.0	0.0	0.0	0.0	0.0
ENSG00000201314	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000270723	2.0	1.0	0.0	1.0	0.0	0.0
ENSG00000237136	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000144285	4.022	3.01	6.042	4.056	5.046	4.014
ENSG00000248356	5.105	1.0	1.102	1.0	2.041	4.334
ENSG00000117407	1.0	0.0	0.0	0.0	2.0	1.0
ENSG00000227841	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000284370	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000151611	218.896	159.45	121.054	121.214	186.084	153.859
ENSG00000199509	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000250582	0.0	1.0	0.0	0.0	0.0	0.0
ENSG00000248745	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000272727	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000099960	1.0	5.0	3.0	2.0	4.0	3.0
ENSG00000131203	103.999	91.0	35.0	115.809	44.0	79.0
ENSG00000109133	1171.14	1202.11	1269.31	1121.63	1718.97	1391.79
ENSG00000164163	1101.0	1074.12	627.765	724.062	1026.58	1124.69
ENSG00000250771	53.498	91.093	36.531	47.768	73.049	67.139
ENSG00000205439	0.0	0.0	1.0	0.0	0.0	0.0
ENSG00000249193	0.0	0.0	0.0	0.0	1.01	0.0
ENSG00000270816	14.072	10.302	17.34	14.075	22.992	26.244
ENSG00000273621	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000134717	829.379	822.489	686.418	628.971	848.807	845.734
ENSG00000240708	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000251600	2.179	3.0	2.0	3.047	4.0	9.0
ENSG00000160305	1520.82	1975.92	1229.25	1492.48	1609.37	1717.13
ENSG00000108946	8675.71	9047.0	9757.0	9270.0	11081.0	9549.0
ENSG00000248964	0.0	0.0	0.0	0.0	1.016	2.0
ENSG00000259295	38.815	44.363	25.651	31.145	41.053	38.445
ENSG00000175536	25.6	21.0	13.74	14.905	25.18	30.82
ENSG00000166917	3.875	2.02	13.908	3.092	7.146	10.85
ENSG00000248924	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000250540	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000251890	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000228981	1.05	3.26	2.142	0.0	2.168	11.875
ENSG00000230398	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000265623	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000252457	0.25	0.0	0.0	0.0	0.25	0.0
ENSG00000109458	480.427	595.0	641.002	576.105	754.292	536.068
ENSG00000267892	10.709	11.039	6.14	4.883	8.951	11.899
ENSG00000200049	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000235643	4.458	7.445	3.277	5.062	6.64	6.09
