GeneID	Fold_change	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000171049	0.58617524104793	6335.32178043507	-0.770596062328558	0.170730595332182	-4.5135206190153	6.37602476111521e-06	0.000377993096791681
ENSG00000132694	0.573847170606955	1899.48227581175	-0.801261531445021	0.17749120799542	-4.51437308075393	6.350433913872e-06	0.000377993096791681
ENSG00000145819	0.697012649270899	4152.3333140432	-0.520743256763813	0.115568494908173	-4.50592747770559	6.60836562734756e-06	0.000389758015795509
ENSG00000181222	0.716516302729971	3690.99797527527	-0.480928564719398	0.106844568461913	-4.50119806409096	6.75715022150953e-06	0.000396499921926434
ENSG00000005007	0.731768466933744	3034.03703614146	-0.45054084589316	0.100309979003209	-4.4914857960318	7.07280185892768e-06	0.000412915198880849
ENSG00000235568	0.606712257660317	9433.43283998472	-0.720915635853582	0.160639149127632	-4.48779540833348	7.1963987297127e-06	0.000418008998941544
ENSG00000154845	0.717431072666443	3622.83264520304	-0.479087863655224	0.106938926566382	-4.48001377083049	7.46382235614231e-06	0.000431363924211019
ENSG00000259848	2.67075431994959	83.1376431198458	1.41724726998567	0.316517344555677	4.47762909162272	7.54765878511199e-06	0.00043186877456504
ENSG00000111716	1.29931712181444	4284.65830209485	0.377753589548459	0.0843545061174711	4.47816728394336	7.52865963901698e-06	0.00043186877456504
ENSG00000100055	0.724056787381029	8395.90281756882	-0.465825243352125	0.104173426092957	-4.47163216976714	7.76248607065882e-06	0.000441962140092312
ENSG00000073910	0.680128922803869	2574.84038012798	-0.556119850494547	0.124466049686222	-4.46804451411867	7.89378819348829e-06	0.000447223931100044
ENSG00000173868	0.602250073072768	3228.4292083109	-0.731565431377184	0.16399777488098	-4.46082534905191	8.16446079811125e-06	0.00046029148842685
ENSG00000103313	0.584439914623741	3759.23461280159	-0.774873383783426	0.173845649678307	-4.4572492047819	8.30180741067328e-06	0.000465751644049529
ENSG00000160014	0.7633263210061	4675.37915586411	-0.389628155712727	0.0874803688001468	-4.45389246818165	8.43273462706578e-06	0.000470800392941182
ENSG00000203879	0.761720015413189	2895.21218779047	-0.392667289560251	0.0882023306397743	-4.45189244674199	8.51167988106569e-06	0.000472912223730128
ENSG00000166783	0.732094508724223	4713.93890310426	-0.449898191642254	0.101372171517133	-4.43808379468539	9.07632864997343e-06	0.000501859883669925
ENSG00000146828	0.715363435138602	4108.99138436782	-0.483251716129789	0.109015505453388	-4.43287139861417	9.29863341097549e-06	0.000511691784017364
ENSG00000100504	0.72346576804747	5353.81849498834	-0.467003339963856	0.105393172857213	-4.43105874226363	9.37715376916398e-06	0.000513555454757881
ENSG00000180573	0.615224798592386	4119.8181897076	-0.700814438003102	0.158398088951622	-4.42438695215032	9.67165321225766e-06	0.000524687186764978
ENSG00000257878	0.427843274593861	282.581656015934	-1.22484568231316	0.276830609255697	-4.42453125254591	9.66519119217329e-06	0.000524687186764978
ENSG00000198755	1.34612068687243	9965.39250075132	0.428807761023252	0.0972657048124172	4.40862235923992	1.040302402973e-05	0.000561714457117015
ENSG00000181274	0.648243718800176	5976.6669161169	-0.625391772828831	0.142018562043132	-4.40359178287479	1.0647320718397e-05	0.00057221885786114
ENSG00000137207	0.717044384897239	2010.44737360213	-0.479865670675308	0.109087596134217	-4.39890223710588	1.08799821106348e-05	0.000579308677103755
ENSG00000139718	0.706512274739161	1838.73033391242	-0.501213469145583	0.113919820666661	-4.39970381108812	1.0839872814097e-05	0.000579308677103755
ENSG00000119535	0.636982507028569	66962.5116110597	-0.650674341510438	0.148292732151419	-4.38776959646308	1.14518996756784e-05	0.000604587534592842
ENSG00000255717	1.36156924040161	1542.43173718565	0.445270350170209	0.101483389468251	4.38761803782198	1.1459880231392e-05	0.000604587534592842
ENSG00000120129	0.588723464912188	5984.66224500726	-0.764337964199838	0.174271611649252	-4.38590058912281	1.15506868963476e-05	0.000606595662077142
ENSG00000101307	0.561633860219824	3803.4135022032	-0.832298178300016	0.189885713466917	-4.38315322992965	1.16973776983033e-05	0.000608910535494138
ENSG00000166579	0.670149474611496	2658.15417353697	-0.577445175094022	0.131743788243425	-4.3830922337459	1.17006545817063e-05	0.000608910535494138
ENSG00000100605	0.612618205758632	3114.67854110526	-0.706939853370972	0.16132654268895	-4.38204303884456	1.17571575744974e-05	0.00060909490659592
ENSG00000169221	0.729556577518208	970.48771274865	-0.454908230603188	0.103845133983157	-4.38064079802693	1.18330801239147e-05	0.0006102791681845
ENSG00000077157	0.608491445382359	2062.97282336985	-0.716691114267506	0.163766911879177	-4.37628765202743	1.20717682694996e-05	0.000619809852087121
ENSG00000008130	0.65700627200175	9648.07478561407	-0.606020951824337	0.138585658142013	-4.37289803251739	1.22607998883157e-05	0.000626717597846749
ENSG00000217555	0.681260306104999	1544.41695646226	-0.553721944856701	0.127313292535929	-4.34928618863922	1.36581374856338e-05	0.000692018793571581
ENSG00000152495	1.54777903006023	1441.92025560462	0.630199518645422	0.144897509743532	4.34927777406852	1.36586615199329e-05	0.000692018793571581
ENSG00000204160	0.644012352729528	9109.91188135085	-0.63483973410847	0.146086258164401	-4.34564990633163	1.38863898027481e-05	0.000700470917199149
ENSG00000151835	1.43615915522963	1149.11184230671	0.522215637557355	0.12042555306344	4.33641884361745	1.44822863170692e-05	0.00072417728231571
ENSG00000116871	0.733814089974335	2728.08970199029	-0.44651348882783	0.10296007672969	-4.33676336508665	1.44596148036809e-05	0.00072417728231571
ENSG00000140368	0.709660304625746	2559.95137537361	-0.494799484504497	0.114301947281313	-4.32888062078878	1.49869139957436e-05	0.000746166657424447
ENSG00000059728	0.629201305717677	18085.1422629916	-0.668406430251909	0.154509969678876	-4.32597606252259	1.51857914305317e-05	0.000752809427769589
ENSG00000231925	0.722414757691559	4005.08363271458	-0.469100729988085	0.108557343657769	-4.32122520855835	1.5516520328692e-05	0.000761050510250938
ENSG00000141867	0.696005782319599	1493.50583931202	-0.522828803053074	0.121004405721337	-4.32074187659833	1.55505495095183e-05	0.000761050510250938
ENSG00000176788	0.683071084052306	6798.08647717984	-0.549892373951097	0.127258488407002	-4.32106636527393	1.55276959146362e-05	0.000761050510250938
ENSG00000119922	0.555824592885881	5681.91171381997	-0.847298425786869	0.196331837060498	-4.31564456622378	1.59137863171264e-05	0.000775527357768097
ENSG00000113916	0.652415761436231	9026.18570521894	-0.616136458957712	0.143293104076906	-4.2998332887466	1.70926640502009e-05	0.000829462992579581
ENSG00000164713	0.709822913868632	2164.9081966472	-0.49446894794544	0.115043377178183	-4.29810876622293	1.72261632706142e-05	0.000832429007459388
ENSG00000111679	0.777356643553824	9169.27923804237	-0.363351450130497	0.0845801826424524	-4.29594071304504	1.73954072656093e-05	0.00083709028854298
ENSG00000121060	0.731601839219274	4844.55736018719	-0.450869392915563	0.105000792220404	-4.29396182048946	1.75512669639478e-05	0.000841071338968181
ENSG00000261218	0.441171637187741	80.4427840930849	-1.1805880514737	0.27513154211545	-4.29099492699497	1.7787437875837e-05	0.000848851962697103
ENSG00000188404	0.640750366132076	29404.5215932722	-0.642165696997854	0.149984315703961	-4.28155233421445	1.85594062065092e-05	0.000872554799762997
ENSG00000139722	0.660143986445399	1204.74528663623	-0.599147364545263	0.139947984761758	-4.2812146638998	1.85875946388952e-05	0.000872554799762997
ENSG00000163421	0.480104741211919	2563.04567607648	-1.0585789116733	0.247190809394307	-4.28243636673685	1.84858006488854e-05	0.000872554799762997
ENSG00000105339	0.653120410161254	7494.87496786162	-0.614579101387707	0.143472412061396	-4.28360471924534	1.83889488125727e-05	0.000872554799762997
ENSG00000159720	0.700860784880778	2774.22038856701	-0.512800191176664	0.11980911993647	-4.28014320987068	1.86773089755642e-05	0.00087320215661774
ENSG00000148110	0.563762165202665	2172.39430346131	-0.826841434832968	0.193396075909838	-4.2753785512093	1.9081279692829e-05	0.000888476913956381
ENSG00000241839	0.667905178604489	4704.4699607375	-0.582284794683743	0.136233612398172	-4.27416394848205	1.91855829611968e-05	0.000889731409825502
ENSG00000169180	0.691201868497937	13871.668015324	-0.532820977401803	0.124904414511969	-4.26582983062415	1.99160543282036e-05	0.000916884461065408
ENSG00000167987	0.637788292286025	562.566773926686	-0.648850480232151	0.152160396507999	-4.26425334793368	2.00571766897673e-05	0.000916884461065408
ENSG00000115935	0.738900228242231	11555.4004654546	-0.436548520688673	0.102382726908468	-4.2638883908509	2.00899821049024e-05	0.000916884461065408
ENSG00000088205	1.32695386989612	1669.79735605978	0.408118217860411	0.0956995490746178	4.2645782744723	2.00280124871842e-05	0.000916884461065408
ENSG00000185033	0.678934689915049	1751.04722509327	-0.558655293712494	0.131083127309131	-4.26183983538192	2.02750738978305e-05	0.000921674406715213
ENSG00000131669	0.620911228431479	3975.46647843184	-0.687541073553255	0.161593728743989	-4.25475096649648	2.09281809201929e-05	0.000947618144736765
ENSG00000105520	0.661543816977374	1793.64711637615	-0.596091379135597	0.140318254658137	-4.2481384947944	2.15554130417052e-05	0.000972191393696674
ENSG00000119285	1.35498792157984	1095.05565436642	0.438279991391304	0.103239951364385	4.24525569412944	2.18344290820775e-05	0.000977111941139974
ENSG00000113303	0.595351330567006	616.795836134964	-0.748186807506169	0.176230953900913	-4.24549031225719	2.18115933341113e-05	0.000977111941139974
ENSG00000237296	1.56559568554408	367.672292968674	0.646711685315512	0.152496954732493	4.24081704746143	2.22707612764092e-05	0.000992775292403033
ENSG00000268500	0.480566812866984	972.712803896265	-1.0571910730642	0.249864088846123	-4.23106448768341	2.32587971920619e-05	0.00103281631855561
ENSG00000177191	0.5500041407465	608.429445774927	-0.862485614773787	0.203984801732634	-4.22818566602948	2.35583353918786e-05	0.00104209390516152
ENSG00000175711	0.534433343699113	479.960688379003	-0.903918073436407	0.213971868181146	-4.22447156778181	2.39502084765945e-05	0.00105134102171494
ENSG00000135976	1.84431995311496	371.952579202531	0.8830889565976	0.209010474005392	4.2250942724278	2.38840772426794e-05	0.00105134102171494
ENSG00000196182	0.664840227215526	4990.88814644767	-0.588920417579729	0.139502046059605	-4.2215898204683	2.42585252454253e-05	0.00106082623135984
ENSG00000140199	0.7165888109735	6816.00379168262	-0.480782577823598	0.113917791558225	-4.22043450146999	2.43831895802461e-05	0.00106202519393247
ENSG00000269858	0.707935636816971	3135.85854179391	-0.498309893711781	0.118093336406137	-4.21962753256486	2.44706265883057e-05	0.00106202519393247
ENSG00000112561	0.728375423948413	1467.92316228941	-0.457245849598829	0.10841174177228	-4.21767828949083	2.46830638706145e-05	0.00106721773524789
ENSG00000165030	0.664398192006525	1269.66984901203	-0.589879947515383	0.139960640493117	-4.21461309005937	2.50206754862412e-05	0.00107708681670427
ENSG00000146859	0.661080283221737	2452.57220227886	-0.597102608067265	0.141697964119039	-4.2139109886268	2.50986233263841e-05	0.00107708681670427
ENSG00000005893	0.685689531469788	6282.75937161598	-0.544372598368156	0.129223084963934	-4.21265750248951	2.52383609873402e-05	0.00107905721083792
ENSG00000175538	0.623751153011742	2597.788027114	-0.680957517595324	0.161731625910802	-4.21041656979869	2.54900244584729e-05	0.00108578063443295
ENSG00000100284	0.729935704269165	1328.18673511292	-0.454158703794994	0.108028969493356	-4.20404550672797	2.62186189241452e-05	0.00110566507830194
ENSG00000198736	0.626768583113857	6096.56703859073	-0.673995228608747	0.160360944778173	-4.20298863629848	2.63413817454771e-05	0.00110566507830194
ENSG00000101236	0.609165810327127	6049.92362769206	-0.715093122621707	0.170129301111621	-4.20323317588036	2.63129282644701e-05	0.00110566507830194
ENSG00000149532	0.746356137727149	2330.61997350233	-0.422063891311465	0.100410863100321	-4.20336882165605	2.62971577630966e-05	0.00110566507830194
ENSG00000124126	0.694546214656893	14691.243263467	-0.52585740148983	0.125142355594846	-4.20207370230681	2.64480989423252e-05	0.00110610758522066
ENSG00000189067	0.742119316937372	20362.712567838	-0.430276934840414	0.102550142606008	-4.1957711993977	2.71944668839359e-05	0.00113320131750778
ENSG00000055609	0.762632185765434	3940.20083595326	-0.390940675724303	0.093403004799434	-4.1855256858575	2.84506892341524e-05	0.00118126850859923
ENSG00000140749	0.668031698419672	5727.95310298219	-0.582011534002608	0.139126857726929	-4.18331545405094	2.87288313559363e-05	0.00118852622095188
ENSG00000186529	0.718655150213142	4883.66227881799	-0.476628441643048	0.113994276420393	-4.1811611653669	2.90024196354292e-05	0.0011955441871938
ENSG00000160211	0.677782211816627	2134.31728180917	-0.561106320651312	0.134373513953785	-4.17572112346702	2.97043548166803e-05	0.00122010637409514
ENSG00000129993	0.611686441233422	831.851396183209	-0.709135797530186	0.170203935521978	-4.16638895778422	3.09462523271454e-05	0.00126210229792376
ENSG00000153317	0.645969978445311	2564.61398923673	-0.630460977885375	0.151315445213956	-4.16653420273074	3.09265510296887e-05	0.00126210229792376
ENSG00000159314	0.733157752929312	6089.25517314366	-0.447804439663414	0.107579426150475	-4.1625472052347	3.14717053073976e-05	0.00127899675879993
ENSG00000127527	0.691194997141089	1186.96310737454	-0.532835319553027	0.128069289734679	-4.16052373412004	3.17518616088396e-05	0.00128583859282839
ENSG00000137955	1.40146617237827	1050.46113633902	0.486936922015003	0.117214709790083	4.15423049621543	3.26384045348718e-05	0.00131516431754698
ENSG00000163219	0.726358329339695	8305.35868987624	-0.461246656272031	0.111042996596021	-4.15376629243955	3.27047208780485e-05	0.00131516431754698
ENSG00000214530	0.616430659931984	321.922890790163	-0.697989474709252	0.168185586819435	-4.15011469121084	3.32308723115497e-05	0.00133166641970429
ENSG00000166925	0.721136700325252	2608.66569459017	-0.471655328919592	0.113750529891624	-4.14640115847339	3.37741878518915e-05	0.00134873935584932
ENSG00000226752	2.3704766339876	1197.05193798422	1.24517717235292	0.300861929221361	4.13869968718033	3.49279790909287e-05	0.001389988538148
ENSG00000120306	0.672733363818579	587.060709325115	-0.571893285325193	0.138239804225875	-4.1369653879917	3.51929170222549e-05	0.00139090631846376
ENSG00000136630	0.595725047698585	763.475112646022	-0.747281475354587	0.180629852919422	-4.13708732679943	3.51742270013815e-05	0.00139090631846376
ENSG00000173638	0.59059721884732	1777.89724158833	-0.759753532124649	0.183919394950107	-4.13090491261539	3.61338031842675e-05	0.00142320161103514
ENSG00000180871	0.588711530049161	27866.4024868929	-0.764367211449625	0.185173307129585	-4.12784770817275	3.66174485958867e-05	0.00142819121358489
ENSG00000156860	0.733751054116205	2293.46756915434	-0.446637424068925	0.108164436188318	-4.12924469269467	3.63956899419318e-05	0.00142819121358489
ENSG00000033327	0.654128225447348	3803.17634914182	-0.612354627230561	0.148350709994319	-4.12774989249469	3.66330239116202e-05	0.00142819121358489
ENSG00000100439	0.663642847262606	767.926698318136	-0.591521059802578	0.14346465414353	-4.12311355249068	3.73785315403155e-05	0.00145233274069314
ENSG00000205890	0.354888900528673	92.9022216763794	-1.49456064137509	0.362653916451496	-4.12117606780344	3.76943202556452e-05	0.00145967130390632
ENSG00000184787	1.34509579737622	1777.02278805847	0.427708924810128	0.103817186618216	4.11982773510336	3.79155764427782e-05	0.00146331223043085
ENSG00000089639	0.684562037323614	4780.66215158408	-0.546746805583053	0.132848141882737	-4.11557736400752	3.86211424783583e-05	0.00148555772456053
ENSG00000182871	0.515725723972454	2053.98354572829	-0.955324087120405	0.232256261940183	-4.11323285383129	3.90156485982675e-05	0.00149076071271985
ENSG00000142784	0.749528211883684	2306.38651692908	-0.415945313340392	0.101105526963618	-4.11397206297207	3.88908523264801e-05	0.00149076071271985
ENSG00000073737	0.478393003119732	493.267107526997	-1.06373180576582	0.258681912742029	-4.1121228557894	3.92037570570392e-05	0.00149122276203874
ENSG00000230724	0.552213038850816	1924.64267223187	-0.85670314165293	0.208360805061468	-4.1116329023599	3.92870617248708e-05	0.00149122276203874
ENSG00000148572	0.639715830218219	2532.53394183754	-0.644496910678543	0.15680803809185	-4.11010123282729	3.95485697767166e-05	0.00149621085855927
ENSG00000102034	0.770384218557867	2305.61635657909	-0.376349945238575	0.0916389375100642	-4.10687809641226	4.01042746468677e-05	0.00151225987774959
ENSG00000115590	0.66371385329417	1315.97128943949	-0.591366707849307	0.144092830629767	-4.10406753246987	4.05948878595455e-05	0.00152575753357069
ENSG00000135926	0.744197335410415	3043.0418641132	-0.426242869966625	0.103955250639914	-4.10025340079329	4.12697993677949e-05	0.00154607153918244
ENSG00000179134	0.725101710480513	876.383973253208	-0.463744717809582	0.113209550781705	-4.09633917463194	4.19734842941741e-05	0.00156732806125745
ENSG00000171475	0.729748905253184	1530.10012756791	-0.454527953444831	0.111017634777029	-4.09419597488019	4.23635884979985e-05	0.00157677550587534
ENSG00000081913	0.556691565980443	306.533824814609	-0.845049868716778	0.206614420379813	-4.08998494472626	4.31401190465627e-05	0.00160049841662748
ENSG00000123636	0.705783676049754	4079.30670196116	-0.502702032231348	0.123035014382461	-4.08584527546501	4.39166382289389e-05	0.00161886300086868
ENSG00000165886	0.509976154249282	209.380441946149	-0.971498304569096	0.237745520991997	-4.08629487746185	4.38316644722827e-05	0.00161886300086868
ENSG00000076944	0.738674232651464	3606.46955846059	-0.436989842231828	0.107009001694679	-4.08367366587213	4.4329272212327e-05	0.00162885290643442
ENSG00000167491	0.721536932933055	1696.53362999075	-0.470854851805459	0.115518693670028	-4.07600568225283	4.58158996071761e-05	0.00167811675599405
ENSG00000072062	0.725162661965789	2078.32379715848	-0.463623451084335	0.113811277287522	-4.07361609617191	4.62887604715149e-05	0.00169005407677109
ENSG00000151948	0.658843236906534	2911.20536959493	-0.601992859155498	0.147848963416234	-4.07167453356254	4.66763685959699e-05	0.00169881302285522
ENSG00000164180	1.41905066436527	601.876683307291	0.504926098858431	0.124206301799935	4.06522126125081	4.79869149346951e-05	0.00174100160461807
ENSG00000095564	1.36222265768912	4225.87767363956	0.445962533665633	0.109823238221802	4.06073014132907	4.89194889861908e-05	0.00176925485166723
ENSG00000136404	0.642128140406826	696.302957756586	-0.639066870619935	0.157563785953225	-4.05592482278669	4.99363202307832e-05	0.00180036871151798
ENSG00000084676	0.764828092344975	3783.78381421655	-0.386792580012139	0.0954863359320721	-4.05076366410477	5.10507494676365e-05	0.00182997608598105
ENSG00000186407	1.3448710089256	2911.2206767818	0.427467805713083	0.105530693780937	4.05064906140415	5.10757606816728e-05	0.00182997608598105
ENSG00000117410	0.710027265580694	4355.13445524377	-0.494053668632325	0.122133268429551	-4.04520140159277	5.22781608932785e-05	0.00186723952929688
ENSG00000134815	0.67249369772446	1896.31756948301	-0.572407347373152	0.14161434774246	-4.0420152088977	5.2993794509584e-05	0.00188694003298677
ENSG00000196549	0.695497341455418	8486.46651617428	-0.523883094823535	0.129663713583385	-4.04032153904519	5.33779693679568e-05	0.00189250939994752
ENSG00000135486	1.25443261825427	12849.2491207779	0.32703497858191	0.0809517229370743	4.03987669090283	5.34793109280013e-05	0.00189250939994752
ENSG00000162881	0.532448709341576	347.757851599176	-0.909285537328199	0.225213122862748	-4.03744473576856	5.40365689208473e-05	0.00189600296570281
ENSG00000142669	0.650358896536837	6678.76861197948	-0.620692014652062	0.153692409018526	-4.03853396934683	5.37863051948152e-05	0.00189600296570281
ENSG00000119917	0.523172853689154	2391.62678279534	-0.934640410442961	0.231502022821121	-4.03728830985269	5.40726000130876e-05	0.00189600296570281
ENSG00000197555	0.717191832156082	2039.36864967161	-0.479569036930678	0.118828805488594	-4.03579784345058	5.44170571662134e-05	0.00190228138136359
ENSG00000156738	1.7771786430824	4941.0391244404	0.829588709242319	0.205671368325337	4.03356439934823	5.49371156841725e-05	0.00190885730357604
ENSG00000095370	0.66124955733584	2344.63102799487	-0.596733243452158	0.147936243017447	-4.03371906221644	5.49009511528909e-05	0.00190885730357604
ENSG00000139178	0.672455254064138	1616.75155199529	-0.572489822589837	0.141978238281339	-4.03223641538227	5.52485658849172e-05	0.0019138968561519
ENSG00000185477	1.47404690318391	1420.20207341425	0.559782430752014	0.138921433543126	4.0294893053939	5.58981587115333e-05	0.00192551534507328
ENSG00000203386	0.583697910148818	270.652141913555	-0.776706192031839	0.192759643754284	-4.02940250824454	5.59188005612099e-05	0.00192551534507328
ENSG00000086730	0.756383461004569	4255.05121434462	-0.402810277061819	0.100048373711873	-4.02615516991674	5.66962824817894e-05	0.00194645953678525
ENSG00000165029	0.662934356905037	1549.40083237756	-0.593062071692959	0.147689646426559	-4.01559680074031	5.92955543751413e-05	0.00202748487698897
ENSG00000206344	0.498830658666778	1346.49276046167	-1.00337795741175	0.249898237031328	-4.01514620243583	5.94089560512376e-05	0.00202748487698897
ENSG00000130703	0.730638898442824	2016.70867900095	-0.452769531583424	0.113072568872375	-4.00423848240739	6.22175756837876e-05	0.00211569773724244
ENSG00000172932	0.739261139898392	3091.54034582432	-0.435844016460498	0.108877781007965	-4.00305748726285	6.25291004718131e-05	0.00211569773724244
ENSG00000131469	1.26907663480718	9262.04097014208	0.343779190785035	0.085880494696995	4.00299499901535	6.25456247858822e-05	0.00211569773724244
ENSG00000064687	0.630307878378716	4676.31003720846	-0.665871399429767	0.166549775445258	-3.99803240592556	6.38712083460235e-05	0.00215420166330679
ENSG00000204271	1.47711052925035	372.546853354446	0.562777784149527	0.140824288898167	3.99631191858164	6.43369522847587e-05	0.00216356517025441
ENSG00000129003	1.35725836245468	5612.42147526013	0.440695372748933	0.110387809641342	3.99224673612768	6.54502195534185e-05	0.00218820632291821
ENSG00000118263	0.67745902989562	2398.52390307802	-0.56179439440413	0.140717318586687	-3.99236142392839	6.5418563428157e-05	0.00218820632291821
ENSG00000156858	0.713287395043417	927.429841302455	-0.487444615885169	0.122126334931544	-3.99131453636432	6.57080636880991e-05	0.0021902884208732
ENSG00000228242	0.529002065143622	344.464931628078	-0.918654740475004	0.230203509532302	-3.99062004893587	6.59007817537716e-05	0.0021902884208732
ENSG00000114120	1.34452035457305	1144.22163229625	0.427091596206928	0.107051986617063	3.98957188655154	6.61926567143117e-05	0.0021902884208732
ENSG00000130475	0.70838169963079	1277.31023550116	-0.497401152973898	0.124684455443336	-3.98927958746187	6.62742692343164e-05	0.0021902884208732
ENSG00000155099	0.672162345463781	1229.6853051648	-0.573118369757452	0.143818121258319	-3.98502194815941	6.74738887163104e-05	0.00221783786470065
ENSG00000104408	1.27634022556128	5277.44113112176	0.352012950030695	0.0883355384518958	3.9849527857057	6.74935442696485e-05	0.00221783786470065
ENSG00000118785	0.338349494352311	86.9035775761775	-1.56341386237936	0.392676533280727	-3.98142931872546	6.85020921755194e-05	0.00224456570401894
ENSG00000255398	0.596282438454705	1736.67169410816	-0.745932247354522	0.187398860774519	-3.98045241188546	6.87842342416269e-05	0.00224740760799134
ENSG00000012779	0.66762800269981	7647.92038907664	-0.58288362714178	0.146561398548774	-3.9770610332147	6.97722615230296e-05	0.00227323167075457
ENSG00000075785	0.728882827579777	6034.25829629559	-0.456241183841729	0.114772810307215	-3.97516783479029	7.03296408954969e-05	0.00228491864389579
ENSG00000100365	0.734368241573409	5762.45222368939	-0.445424425453793	0.112086617098775	-3.97393049217701	7.06962021528954e-05	0.00229035780552239
ENSG00000234506	0.490414263458848	396.913059022932	-1.02792715516924	0.259215620824674	-3.96552936084242	7.3233236611605e-05	0.00236588610750019
ENSG00000196338	0.538243030868233	116.026292791253	-0.893670360284784	0.225412158554208	-3.96460584032725	7.35173225876454e-05	0.00236841100022552
ENSG00000174903	0.753850987269176	3150.87602856739	-0.407648718838766	0.102881414037663	-3.9623164460933	7.42260688324169e-05	0.00238456429508834
ENSG00000233355	1.64700539323909	729.566071448246	0.719845279281968	0.181733401368313	3.96099601868499	7.46377773837678e-05	0.00239111163702149
ENSG00000109118	0.75635107198449	2123.60581546576	-0.402872055883727	0.101802107545516	-3.95740388482235	7.57687591825957e-05	0.00242019933914144
ENSG00000196730	0.617262933380219	1303.51429145436	-0.696042934717323	0.175911425486796	-3.9567807081955	7.59666082453751e-05	0.00242019933914144
ENSG00000068323	0.702047377554692	2122.34975569397	-0.510359701028736	0.129051705113966	-3.95469165307065	7.66334210633897e-05	0.00243469882776256
ENSG00000178950	0.774836028897003	1979.58991652948	-0.368037055888705	0.0931099172754465	-3.95271595827911	7.72691389072687e-05	0.00244813324124655
ENSG00000133874	0.596967442634651	252.20032019287	-0.744275842845092	0.188578454171406	-3.94677030371981	7.92124837965004e-05	0.0025028098245702
ENSG00000158828	0.633421182821868	1446.56029304189	-0.658762980219306	0.166976764805555	-3.94523741663362	7.97209508090732e-05	0.00250511107993211
ENSG00000104960	0.754491431205064	1213.39673012574	-0.406423578798304	0.103013442281887	-3.94534509084906	7.96851341708781e-05	0.00250511107993211
ENSG00000107738	0.698447101125516	15398.6293558644	-0.51777724172056	0.13133513910309	-3.94241210125905	8.06662175721645e-05	0.00252790781552442
ENSG00000112303	0.691951551451029	14510.7114118335	-0.531257067037301	0.134778318247538	-3.94171016484697	8.09027024005547e-05	0.00252842929431734
ENSG00000228327	0.613844252363539	2598.13395148187	-0.704055440669566	0.178751159617562	-3.9387461439461	8.19085364005545e-05	0.00255292703832731
ENSG00000106070	0.453464157686727	288.796211041143	-1.14093957185385	0.289861411548245	-3.93615543980041	8.27973553885992e-05	0.00256671801704658
ENSG00000117713	0.760999636424766	3123.45641083362	-0.39403233042045	0.100096912512398	-3.93650833507623	8.26757500366406e-05	0.00256671801704658
ENSG00000002834	0.737422447376766	8451.16414046623	-0.439436761685581	0.111662071608019	-3.93541652377888	8.30525286791833e-05	0.00256770734499809
ENSG00000185883	0.693553526676707	1390.38974693543	-0.527920864550394	0.134178960246349	-3.93445338659016	8.33862491726672e-05	0.00257111327542854
ENSG00000141480	0.743093204168479	9916.47945049927	-0.428384919441796	0.108918796800136	-3.93306694553258	8.38688673973816e-05	0.00257907979662376
ENSG00000198690	1.63590664566301	412.471765858322	0.710090422068288	0.180587027034119	3.93212310834559	8.41989247120403e-05	0.0025823248883018
ENSG00000237441	0.708870851916981	3642.43081481839	-0.496405285857938	0.126290928562122	-3.93064879251213	8.47169462442592e-05	0.002591302124349
ENSG00000014123	1.33290804427813	1062.96481040883	0.414577254065309	0.105529090713755	3.92855895242991	8.54564032075913e-05	0.00260698698485546
ENSG00000099875	0.737607333568658	5874.12154556554	-0.439075095233806	0.111835314917932	-3.9260862774519	8.63391972895416e-05	0.00261802274282457
ENSG00000189159	0.724477365837353	1336.00338377096	-0.464987477160771	0.118448968555312	-3.92563551065147	8.65010557580502e-05	0.00261802274282457
ENSG00000255112	0.72177721836129	3300.17697610276	-0.470374487085687	0.119784462825649	-3.92684056003436	8.60689942014599e-05	0.00261802274282457
ENSG00000064932	0.715287162144243	4795.82211246426	-0.483405546381606	0.123233304610695	-3.92268589979572	8.75672801197528e-05	0.0026433367156359
ENSG00000163041	0.696248611125603	30738.5952519468	-0.522325550315056	0.133246848851019	-3.91998426093409	8.85547517287703e-05	0.00266614711945704
ENSG00000180596	0.542691493293057	394.792699866967	-0.881795800321862	0.22499123928812	-3.91924504754894	8.88267678577511e-05	0.00266735419616709
ENSG00000219200	0.761664219383677	2022.34107485372	-0.392772970915324	0.10026367488853	-3.91740050773121	8.95089688812661e-05	0.00267387701585309
ENSG00000148841	0.721856541411307	2523.40352670926	-0.470215944144685	0.120022350939296	-3.91773649211809	8.93843379014935e-05	0.00267387701585309
ENSG00000158825	0.464228137063835	1680.86046296683	-1.10709412719797	0.283270656870004	-3.9082555864797	9.29649306830051e-05	0.00276992141913275
ENSG00000175489	0.623731983788551	4043.43001876593	-0.681001855418292	0.174379289908457	-3.90529090797305	9.41121019498249e-05	0.00279685603236418
ENSG00000070413	0.730941339468355	2661.02907276728	-0.452172465253977	0.115876508168641	-3.9021927084298	9.53252160852411e-05	0.00281556630680016
ENSG00000123146	0.636213971093592	14783.2202294087	-0.652416041453618	0.167208566079743	-3.9018099176957	9.54761203071092e-05	0.00281556630680016
